fx,recall,precision
16.023554587767393,0.1206896551724138,1.0
16.0013840653059,0.12159709618874773,1.0
15.999201304432896,0.12250453720508167,1.0
15.838151556549008,0.12341197822141561,1.0
15.822380437113338,0.12431941923774954,1.0
15.712097918603941,0.12522686025408347,1.0
15.689826468257836,0.12613430127041741,1.0
15.670703591264573,0.12704174228675136,1.0
15.604886952383794,0.1279491833030853,1.0
15.468361735154343,0.12885662431941924,1.0
15.42761685956102,0.1297640653357532,1.0
15.4183199280526,0.1306715063520871,1.0
15.414705480914197,0.13157894736842105,1.0
15.409556425462533,0.132486388384755,1.0
15.351738623614986,0.13339382940108893,1.0
15.335812035865935,0.13430127041742287,1.0
15.326627608967447,0.13520871143375682,1.0
15.316412163923426,0.13611615245009073,1.0
15.31122075884949,0.13702359346642468,1.0
